Tract,total_risk
53005010902,30
53005011001,30
53005011002,30
53005011100,30
53005011201,30
53005011202,30
53005011300,30
53005011401,30
53005011402,30
53005011501,30
53005011504,30
53005011505,30
53005011506,30
53005011600,28.5
53005011701,20
53005011702,20
53005011801,20
53005011802,20
53005011900,20
53005012000,20
53007960100,17.36
53007960201,12.09090909
53007960202,19.80952381
53007960203,17.47126437
53007960301,18.98550725
53007960302,20
53007960303,20
53007960400,19.92366412
53007960501,20
53007960502,18.0733945
53007960600,20
53007960700,20
53007960801,20
53007960803,20
53007960804,20
53007961001,20
53007961002,20
53007961101,20
53007961102,20
53007961200,15.73770492
53007961301,20
53007961303,20
53007961304,20
53009000300,10
53009000600,14.74074074
53009000700,20
53009000800,20
53009000900,20
53009001000,20
53009001100,20
53009001200,20
53009001300,20
53009001400,19.84375
53009001500,18.06451613
53009001600,20
53009001701,20
53009001702,20
53009001800,17.68115942
53009001901,20
53009001902,20
53009002001,20
53009002002,20
53009002100,20
53009002301,20
53009002302,19.84375
53009002400,10
53009940000,10
53011040101,28.52941176
53011040102,30
53011040201,28.95238095
53011040202,29.5
53011040203,30
53011040301,30
53011040303,30
53011040304,30
53011040305,30
53011040403,30
53011040407,30
53011040408,30
53011040409,30
53011040411,30
53011040412,30
53011040413,30
53011040414,30
53011040415,30
53011040416,30
53011040504,27.93103448
53011040505,30
53011040507,57.39130435
53011040509,60
53011040510,58.57142857
53011040511,42.30769231
53011040512,60
53011040513,60
53011040603,32.34375
53011040604,37.63157895
53011040605,57.02380952
53011040608,47.75862069
53011040609,54
53011040610,60
53011040703,40
53011040706,40
53011040707,40
53011040709,38.81355932
53011040711,40
53011040712,40
53011040713,40
53011040714,40
53011040715,32.82051282
53011040803,39.23076923
53011040806,40
53011040808,40
53011040809,40
53011040810,40
53011040811,32.25
53011040812,36.08695652
53011040904,35.34482759
53011040905,30
53011040907,30
53011040908,32.77777778
53011040909,30
53011040910,30
53011041003,40
53011041005,38.18181818
53011041007,40
53011041008,40
53011041009,40
53011041010,40
53011041011,40
53011041104,40
53011041105,40
53011041107,40
53011041110,40
53011041111,40
53011041112,40
53011041113,40
53011041114,40
53011041203,40
53011041205,40
53011041206,40
53011041207,40
53011041208,42.19512195
53011041309,50
53011041310,50
53011041312,40
53011041313,40
53011041317,40
53011041319,40
53011041320,42.93103448
53011041321,41.29032258
53011041322,43.33333333
53011041323,50
53011041325,50
53011041326,40
53011041328,50
53011041329,50
53011041330,40
53011041331,40
53011041332,40
53011041333,40
53011041334,40
53011041335,40
53011041336,40
53011041337,40
53011041400,58.96551724
53011041500,60
53011041600,40
53011041700,40
53011041800,40
53011041900,40
53011042000,40
53011042100,40
53011042300,40
53011042400,40
53011042500,40
53011042601,40
53011042602,40
53011042700,40
53011042800,40
53011042900,40
53011043000,40
53011043100,40
53013960200,20
53015000400,30
53015000501,30
53015000502,30
53015000601,30
53015000602,30
53015000702,30
53015000703,21.53846154
53015000705,27.5
53015000706,29.64285714
53015000801,30
53015000802,30
53015000901,30
53015000902,30
53015001000,30
53015001100,30
53015001200,28.81355932
53015001300,30
53015001501,20.59405941
53015001503,20.3030303
53015001504,28.65384615
53015001601,20.23255814
53015001602,20
53015001700,21.88235294
53015001800,20
53015001900,20.70588235
53015002001,20.09433962
53015002003,20
53015002004,20
53015002100,30
53015980000,30
53017950101,20
53017950102,20
53017950200,20
53017950300,19.90909091
53017950400,20
53017950500,20
53017950600,20
53017950700,20
53017950800,19.77272727
53019940000,20
53019970100,18.5
53019970200,17.69953052
53021020101,30
53021020102,30
53021020103,30
53021020201,30
53021020202,30
53021020300,30
53021020401,30
53021020402,30
53021020403,30
53021020404,30
53021020501,30
53021020503,30
53021020504,30
53021020603,30
53021020605,30
53021020606,30
53021020607,30
53021020608,22.88557214
53021020700,24.32989691
53021020801,20
53021020802,20
53023970300,20
53025010100,20
53025010200,20
53025010300,20
53025010401,20
53025010402,20
53025010500,20
53025010600,20
53025010700,20
53025010800,20
53025010901,20
53025010903,20
53025010904,20
53025011001,20
53025011002,20
53025011101,20
53025011102,20
53025011200,20
53025011300,20
53025011401,20
53025011403,20
53025011404,20
53025011405,20
53025011406,20
53027000201,10
53027000202,10
53027000300,11.46892655
53027000401,18.50393701
53027000402,19.84496124
53027000501,18.96907216
53027000502,20
53027000600,20
53027000700,16.95121951
53027000800,19.33333333
53027000900,20
53027001000,20
53027001100,20
53027001200,19.29078014
53027001300,11.54639175
53027001400,10
53027001500,10
53027001601,10
53027001602,10
53027940000,10
53029970100,20
53029970200,20
53029970300,20
53029970401,20
53029970402,20
53029970500,20.11363636
53029970601,20
53029970602,20
53029970700,20
53029970800,20
53029970900,20
53029971000,20
53029971100,20
53029971301,20
53029971302,20
53029971400,20
53029971500,20
53029971600,20
53029971700,20
53029971800,20
53029971900,20
53029972000,23.2183908
53029972100,30
53031950202,19.48148148
53031950301,20
53031950302,20
53031950400,20
53031950501,20
53031950502,20
53031950602,20
53031950603,20
53031950604,20
53031950702,16.51162791
53033000101,40
53033000102,40
53033000201,40
53033000202,40
53033000300,40
53033000402,35.2238806
53033000403,37.82608696
53033000404,40
53033000500,30
53033000601,40
53033000602,40
53033000700,40
53033000800,40
53033000900,40
53033001000,40
53033001100,40
53033001201,40
53033001202,40
53033001300,38.07692308
53033001400,30.2739726
53033001500,30
53033001600,30
53033001701,30
53033001702,30
53033001800,35.74468085
53033001900,40
53033002000,40
53033002100,40
53033002200,40
53033002400,40
53033002500,40
53033002600,40
53033002700,38.36956522
53033002800,30
53033002900,30
53033003000,30
53033003100,30
53033003201,30
53033003202,30
53033003301,30
53033003302,30
53033003400,30
53033003500,30.11111111
53033003601,40
53033003602,40
53033003800,40
53033003900,40
53033004000,40
53033004101,40
53033004102,40
53033004201,40
53033004202,40
53033004301,40
53033004302,40
53033004401,40
53033004402,40
53033004500,40
53033004600,37.81818182
53033004701,30
53033004702,30
53033004703,30.92592593
53033004800,37.37864078
53033004901,40
53033004902,40
53033005000,40
53033005100,40
53033005201,40
53033005202,40
53033005303,40
53033005304,40
53033005305,40
53033005306,40
53033005307,40
53033005401,40
53033005402,40
53033005600,39.93902439
53033005700,36.91489362
53033005801,38.0952381
53033005803,40.23809524
53033005804,40.625
53033005901,40
53033005902,40
53033006000,40.12195122
53033006100,40
53033006200,40
53033006300,40
53033006400,40
53033006500,40
53033006600,40
53033006701,49.16666667
53033006702,41.78571429
53033006703,40
53033006800,40
53033006900,40
53033007001,40
53033007002,40
53033007101,40
53033007102,40
53033007201,40
53033007202,40.76923077
53033007203,41.66666667
53033007301,40
53033007302,40.52631579
53033007303,46.42857143
53033007403,40
53033007404,40
53033007405,40
53033007406,40
53033007501,40
53033007502,40
53033007503,40
53033007600,40
53033007700,40
53033007800,40
53033007901,40
53033007902,40
53033008002,40
53033008003,40
53033008004,40
53033008101,40
53033008102,40
53033008200,40.5
53033008300,40
53033008401,40
53033008402,40
53033008500,40
53033008600,40
53033008700,40
53033008800,40
53033008900,40
53033009000,40
53033009100,40
53033009200,40
53033009300,41.79104478
53033009400,40
53033009500,40
53033009600,40
53033009701,40
53033009702,40
53033009801,40
53033009802,40
53033009900,40.49180328
53033010001,38.21428571
53033010002,40
53033010101,32.88888889
53033010102,33.64705882
53033010200,30
53033010301,30
53033010302,30
53033010401,30
53033010402,40
53033010501,40
53033010502,40
53033010601,32.71186441
53033010602,35.08196721
53033010701,31.5625
53033010702,31.35135135
53033010800,36
53033010900,40.18867925
53033011001,30
53033011002,37.27272727
53033011101,30
53033011102,30
53033011200,40
53033011300,30.75949367
53033011401,30
53033011402,30
53033011500,30
53033011601,30
53033011602,30
53033011700,30
53033011801,30
53033011802,30
53033011901,30
53033011902,30.3125
53033012000,30
53033012100,30
53033020100,30.37037037
53033020200,40
53033020301,40
53033020302,40
53033020401,40
53033020402,40
53033020500,40
53033020600,40
53033020700,40
53033020800,38.10810811
53033020900,37.94871795
53033021000,40
53033021100,40
53033021300,40
53033021400,40
53033021500,40
53033021600,40
53033021701,40
53033021702,40
53033021802,30
53033021803,37.38095238
53033021804,30
53033021903,30
53033021904,30
53033021905,30
53033021906,30
53033022001,34.82758621
53033022003,38.46153846
53033022005,40
53033022006,40
53033022101,40
53033022102,40
53033022201,40
53033022203,40
53033022204,40
53033022205,40
53033022300,40
53033022401,40
53033022402,40
53033022501,40
53033022502,40
53033022603,34.77272727
53033022604,36.09756098
53033022605,30
53033022606,30
53033022701,40
53033022702,40
53033022703,39.6
53033022802,30
53033022803,30
53033022804,30.83333333
53033022805,32.14285714
53033022901,30
53033022902,30
53033023000,30
53033023100,30
53033023201,30
53033023202,30
53033023300,30.81081081
53033023401,31.05263158
53033023403,30.28571429
53033023404,30
53033023500,37.22222222
53033023601,40
53033023603,38.94736842
53033023604,37.94871795
53033023701,40
53033023702,40
53033023801,38.94736842
53033023805,40
53033023806,40
53033023807,40
53033023808,40
53033023901,40
53033023902,31.11111111
53033024001,40
53033024002,40
53033024100,40
53033024200,40
53033024301,37.56097561
53033024302,39.66666667
53033024400,33.125
53033024500,30
53033024601,30
53033024602,30
53033024701,30
53033024703,30
53033024704,30
53033024800,30
53033024901,30
53033024902,30
53033024904,30
53033024905,30
53033025001,30
53033025005,30
53033025006,30
53033025007,30
53033025008,30
53033025101,30
53033025103,30
53033025104,30
53033025201,30
53033025202,30
53033025302,40
53033025303,30
53033025304,30
53033025401,30
53033025402,30
53033025500,30
53033025601,30
53033025602,30
53033025702,30
53033025703,30
53033025704,30
53033025803,30
53033025804,30
53033025805,30
53033025806,30
53033026001,35.57894737
53033026003,40
53033026004,33.58208955
53033026101,37.85714286
53033026102,38.51851852
53033026200,33.1372549
53033026300,36.8
53033026400,30.19230769
53033026500,30
53033026600,30
53033026700,30
53033026801,30
53033026802,30
53033027000,30
53033027100,40
53033027200,40
53033027300,40
53033027400,30.54545455
53033027500,30
53033027600,30
53033027701,30
53033027702,30
53033027800,30
53033027901,30
53033027902,30
53033028000,39.16666667
53033028100,40
53033028200,38.51851852
53033028300,38
53033028402,40
53033028403,40
53033028500,40
53033028600,36.61971831
53033028700,40
53033028801,40
53033028802,40
53033028901,40
53033028902,40
53033029001,38.54166667
53033029003,40
53033029004,35
53033029101,30
53033029102,40
53033029203,39.27272727
53033029205,30
53033029206,32.27272727
53033029207,30
53033029208,30
53033029304,30
53033029305,30
53033029306,30
53033029307,30
53033029308,30
53033029309,30
53033029403,30
53033029405,30
53033029406,30
53033029407,30
53033029408,30
53033029504,30
53033029505,31.76470588
53033029506,30
53033029507,30
53033029508,30
53033029602,31.25
53033029603,30
53033029604,30
53033029701,30
53033029702,30.37037037
53033029803,40
53033029804,30
53033029805,30
53033029806,30.55555556
53033029901,30
53033029902,30
53033030003,33.46938776
53033030005,30
53033030006,30
53033030007,37.5
53033030008,30
53033030101,31.92307692
53033030102,33.41463415
53033030201,30
53033030203,30
53033030204,30
53033030304,31.81818182
53033030305,30
53033030306,30
53033030308,30
53033030309,30.90909091
53033030310,30.40816327
53033030311,30
53033030312,30
53033030313,40
53033030314,30
53033030403,34.11764706
53033030404,32.08333333
53033030405,30
53033030406,38.84615385
53033030407,30
53033030501,34.11764706
53033030503,36.17647059
53033030504,31.51515152
53033030600,30
53033030700,30
53033030801,30.35714286
53033030802,30
53033030901,30
53033030902,30
53033031000,30
53033031101,38.33333333
53033031102,30
53033031202,22.77227723
53033031204,30
53033031206,34.21052632
53033031207,30
53033031208,36.31578947
53033031301,20.18181818
53033031302,20
53033031400,20
53033031501,20
53033031502,20
53033031601,30
53033031603,22.05607477
53033031604,25.43478261
53033031605,28.80952381
53033031704,30
53033031705,30
53033031707,30
53033031708,30
53033031709,30
53033031710,30
53033031800,30
53033031904,22.34042553
53033031906,30
53033031908,30
53033031909,30
53033031910,30
53033031911,30
53033031912,29.83050847
53033031913,30
53033032002,21.33333333
53033032003,20
53033032005,30
53033032006,30
53033032007,28.6
53033032008,30
53033032010,20
53033032011,22
53033032102,21.37254902
53033032103,30
53033032104,28.8
53033032207,30
53033032211,30
53033032213,30
53033032215,29.82758621
53033032216,30
53033032217,30
53033032218,30
53033032219,30
53033032220,30
53033032221,27.95698925
53033032222,30
53033032223,30
53033032224,30
53033032225,30
53033032307,30
53033032311,30
53033032313,38.04878049
53033032315,31.03092784
53033032316,30
53033032317,30
53033032318,30
53033032319,30
53033032320,30
53033032321,30
53033032322,30
53033032323,30
53033032324,40
53033032325,30.95238095
53033032326,30
53033032327,30.14492754
53033032328,30
53033032330,40
53033032331,30
53033032332,30
53033032333,30
53033032401,30
53033032402,30
53033032500,26.79487179
53033032601,20
53033032603,20
53033032604,20
53033032605,20
53033032703,20
53033032704,20
53033032705,20
53033032706,20
53033032800,19.55357143
53035080101,30
53035080102,30
53035080200,30
53035080300,30
53035080400,30
53035080500,38.21428571
53035080600,30
53035080700,30
53035080800,30
53035080900,30
53035081000,30
53035081100,30
53035081200,30.81967213
53035081400,38.46153846
53035090101,21.44736842
53035090102,28.60465116
53035090201,20
53035090202,20.45977011
53035090300,20
53035090400,24.64788732
53035090501,20.44776119
53035090502,20.81632653
53035090700,30
53035090800,30
53035090901,30
53035090902,30
53035091001,30
53035091002,30
53035091100,30
53035091201,26.17647059
53035091204,30
53035091205,25.83333333
53035091206,30
53035091301,20.625
53035091302,23.07692308
53035091400,30
53035091500,29.71428571
53035091600,28.66666667
53035091701,30
53035091702,30
53035091800,30
53035091900,26.45833333
53035092000,20.90909091
53035092101,29.26470588
53035092102,29.75903614
53035092200,30
53035092300,30
53035092400,30
53035092500,30
53035092600,30
53035092701,30
53035092704,30
53035092801,30
53035092802,30
53035092803,30
53035092901,27.14285714
53035092902,30
53035940000,27.03125
53035940100,27.3
53037975101,18.51428571
53037975102,20
53037975103,20
53037975104,20
53037975201,19.65277778
53037975202,19.73333333
53037975203,20
53037975300,17.29241877
53037975402,20
53037975403,20
53037975404,20
53037975500,20
53037975600,20
53037975700,20
